DATE (MM/DD/YYYY),HOUR-MST,Avg Global CMP11 (cor) [W/m^2],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Airmass,Avg Tower Dry Bulb Temp [deg C],Avg Total Cloud Cover [%],Avg Avg Wind Speed @ 33ft [m/s],Avg 500nm Research AOD,Avg Albedo (CMP11)
3/26/2020,8,285.8019,72.2483,101.8971,3.3578,5.3611,16.7333,0.8188,0.0918,0.2078
3/26/2020,9,461.0098,61.2774,113.0404,2.0971,6.6927,25.9167,2.1915,0.2992,0.1973
3/26/2020,10,653.2245,51.2823,126.5383,1.6034,7.1456,22.386,3.0169,0.2145,0.1883
3/26/2020,11,816.1509,43.1476,143.789,1.3714,8.0689,15.2333,4.3434,0.1148,0.1819
3/26/2020,12,798.7991,38.1947,165.5625,1.2717,7.123,27.6667,4.7442,0.3601,0.1789
3/26/2020,13,891.1627,37.723,189.9241,1.2634,7.7186,13.5833,4.2432,0.1768,0.1796
3/26/2020,14,828.1595,41.8828,212.4704,1.3435,8.5137,10.8333,3.9122,0.1671,0.184
3/26/2020,15,706.6711,49.5083,230.5981,1.5436,8.789,12.8167,3.0168,0.1409,0.1898
3/26/2020,16,531.9107,59.2164,244.724,1.9665,9.5418,11.7333,2.6694,0.1397,0.1994
3/26/2020,17,316.7505,70.0377,256.2375,2.9831,9.5148,12.4667,2.5088,0.1626,0.2011
3/27/2020,8,26.9789,71.9349,101.6392,3.2991,-0.3457,94.9333,2.5888,4.6379,0.1737
3/27/2020,9,61.1916,60.9483,112.7844,2.0751,-0.15,96.9667,1.9874,5.9815,0.1731
3/27/2020,10,144.911,50.9289,126.3038,1.5911,0.9922,98.7167,1.8385,6.3094,0.1732
3/27/2020,11,140.1533,42.7661,143.6277,1.363,1.7553,99.15,2.1507,7.3025,0.1662
3/27/2020,12,133.6294,37.7981,165.5617,1.2648,2.1786,99.3,2.0911,7.8988,0.1649
3/27/2020,13,115.502,37.3471,190.1304,1.257,2.5437,99.3167,2.7681,8.0437,0.1642
3/27/2020,14,82.6038,41.5589,212.8149,1.3368,2.2137,99,4.0796,8.1721,0.1563
3/27/2020,15,95.6389,49.2393,230.9842,1.5352,2.043,98.45,3.6945,7.1484,0.1641
3/27/2020,16,93.9885,58.9883,245.1045,1.9534,2.2635,96.7833,3.6685,5.7836,0.165
3/27/2020,17,122.5623,69.8345,256.6023,2.9534,2.0972,85.7368,4.6648,3.1374,0.1715
3/28/2020,8,328.8318,71.6226,101.381,3.2427,0.3675,8.2833,6.9482,0.0784,0.7935
3/28/2020,9,554.8083,60.6204,112.5274,2.0537,1.9746,12.7167,5.622,0.0826,0.7418
3/28/2020,10,710.2282,50.5768,126.0675,1.5792,2.9602,19.05,8.2065,0.1602,0.6388
3/28/2020,11,902.7879,42.3856,143.4646,1.3547,3.8205,17.6333,10.7058,0.0903,0.4807
3/28/2020,12,932.8424,37.4026,165.5611,1.2581,5.017,10.2333,8.6649,0.119,0.2694
3/28/2020,13,946.6842,36.9726,190.3398,1.2508,5.6896,8.1579,10.155,0.0848,0.185
3/28/2020,14,879.0974,41.2369,213.163,1.3302,6.794,6.1,8.4518,0.0841,0.1845
3/28/2020,15,754.3254,48.9722,231.3724,1.527,7.0742,6.7333,9.5976,0.0793,0.1914
3/28/2020,16,577.6212,58.7619,245.486,1.9405,6.8977,7.1333,9.9121,0.0734,0.2028
3/28/2020,17,363.2005,69.6325,256.9672,2.9246,6.7982,6.5,8.052,0.0645,0.211
3/29/2020,8,214.8898,71.3114,101.1226,3.1885,3.8339,72.6833,5.8587,0.9398,0.198
3/29/2020,9,313.8508,60.294,112.2695,2.0329,5.135,97.1,5.0596,2.1128,0.186
3/29/2020,10,507.3005,50.2261,125.8296,1.5675,6.5193,87.15,4.6108,1.2088,0.1855
3/29/2020,11,736.9274,42.0065,143.2996,1.3466,8.4519,78.4912,4.0196,0.7124,0.184
3/29/2020,12,738.2119,37.0081,165.5604,1.2516,9.434,94.1,3.4592,1.4328,0.1792
3/29/2020,13,525.4479,36.5995,190.5523,1.2448,9.71,98.2167,2.9101,2.7965,0.1756
3/29/2020,14,819.4374,40.9168,213.5145,1.3238,10.7602,63.4833,2.5156,0.4566,0.1808
3/29/2020,15,701.5856,48.7072,231.7627,1.5189,11.0212,46.5167,3.0889,0.2971,0.187
3/29/2020,16,420.5475,58.5372,245.8681,1.928,10.6527,63.8,3.7656,0.6797,0.1869
3/29/2020,17,197.1673,69.4319,257.3319,2.8965,9.8673,74.8,3.583,1.5097,0.1802
3/30/2020,8,129.4321,71.0015,100.8639,3.1365,3.2292,87.1333,0.8741,2.4825,0.1767
3/30/2020,9,199.5738,59.969,112.0106,2.0127,3.9441,68.5333,1.4894,2.2932,0.1787
3/30/2020,10,570.8994,49.877,125.5898,1.5561,6.1052,31.25,1.8363,0.5437,0.188
3/30/2020,11,795.6008,41.6288,143.1327,1.3387,8.792,34.05,1.8216,0.2537,0.182
3/30/2020,12,891.1344,36.6149,165.5597,1.2452,10.5973,57.35,3.62,0.3458,0.1772
3/30/2020,13,867.4655,36.228,190.7676,1.2389,11.8898,44.0333,4.3449,0.7864,0.1773
3/30/2020,14,287.1579,40.5988,213.8694,1.3175,10.672,91.9333,4.3624,5.8156,0.1711
3/30/2020,15,437.6883,48.4442,232.1549,1.5111,10.5277,81.2833,4.5038,3.1395,0.1794
3/30/2020,16,469.9602,58.3142,246.2509,1.9158,11.4803,50.4667,2.545,0.9045,0.1924
3/30/2020,17,336.251,69.2326,257.6964,2.8692,11.9028,11.8167,1.878,0.1499,0.2006
3/31/2020,8,403.5611,70.6931,100.6051,3.0864,10.3746,61.7833,2.9006,0.1458,0.2092
3/31/2020,9,453.3927,59.6457,111.7508,1.993,12.1732,55.5263,2.848,0.617,0.1951
3/31/2020,10,601.7122,49.5296,125.3483,1.545,12.796,40.6724,3.7163,0.6665,0.1887
3/31/2020,11,856.6515,41.2526,142.9637,1.3309,14.9257,26.9661,2.8806,0.0846,0.1805
3/31/2020,12,866.409,36.2231,165.5588,1.2389,16.0853,26.9667,4.0273,0.3035,0.1772
3/31/2020,13,907.4378,35.8581,190.9858,1.2331,16.4547,35.1667,3.0931,0.1993,0.1782
3/31/2020,14,858.7685,40.2828,214.2275,1.3114,17.4393,35.7333,4.0633,0.2122,0.1844
3/31/2020,15,504.1882,48.1834,232.5489,1.5034,17.3032,34.5833,2.8184,1.6446,0.1795
3/31/2020,16,197.2622,58.0931,246.6341,1.9038,16.1678,35.3333,2.7417,3.8191,0.1673
3/31/2020,17,147.4331,69.0346,258.0606,2.8426,15.8412,20.35,1.9822,1.9647,0.175
4/1/2020,8,181.6777,70.3862,100.3461,3.0383,9.3892,80.75,5.0131,1.2094,0.1906
4/1/2020,9,368.6234,59.3242,111.4901,1.9739,12.4013,71.1,1.9371,0.7826,0.1925
4/1/2020,10,619.561,49.1841,125.1049,1.5341,15.389,60.75,1.3171,0.4191,0.1871
4/1/2020,11,711.711,40.8782,142.7925,1.3234,16.8148,56.1167,4.1868,0.5262,0.1826
4/1/2020,12,889.7902,35.8328,165.5576,1.2328,17.71,69.45,3.8135,0.3903,0.1805
4/1/2020,13,852.5369,35.49,191.2067,1.2274,18.2895,62.4333,3.4632,0.4891,0.1808
4/1/2020,14,772.6541,39.9691,214.5887,1.3053,18.4737,55.7167,2.9008,0.4473,0.183
4/1/2020,15,504.3442,47.9248,232.9445,1.4958,18.5107,75.0526,2.503,1.2786,0.1825
4/1/2020,16,305.3643,57.8738,247.0176,1.8921,17.986,94.5833,1.8075,1.7054,0.1807
4/1/2020,17,174.2893,68.8379,258.4243,2.8167,17.546,96.5833,2.4411,1.9464,0.1765
4/2/2020,8,65.9774,70.0811,100.087,2.992,-3.6454,94.3833,0.5355,4.1037,0.1609
4/2/2020,9,111.8704,59.0046,111.2284,1.9554,-4.2194,96.7333,0,5.4018,0.1618
4/2/2020,10,117.5399,48.8406,124.8597,1.5235,-4.7629,98.4833,0,6.7887,0.1629
4/2/2020,11,135.3218,40.5056,142.6191,1.316,-5.6855,99.0833,0,7.6273,0.1712
4/2/2020,12,132.714,35.444,165.556,1.2268,-5.9204,98.6167,0,8.112,0.1771
4/2/2020,13,113.9219,35.1236,191.4303,1.2219,-5.8348,98.5333,0,8.2676,0.1769
4/2/2020,14,191.2657,39.6576,214.9528,1.2995,-5.3855,98.8333,0,7.2571,0.172
4/2/2020,15,134.7234,47.6683,233.3414,1.4885,-4.8531,97.9,0,6.7431,0.17
4/2/2020,16,62.6715,57.6563,247.4012,1.8807,-4.8584,95.4167,0,6.6253,0.1788
4/2/2020,17,52.5297,68.6426,258.7873,2.7915,-4.765,95.5667,0,4.2451,0.3913
4/3/2020,8,111.9815,69.7777,99.8276,2.9474,-6.502,71.5833,0,1.4934,0.6825
4/3/2020,9,239.9897,58.687,110.9657,1.9373,-3.7866,93.2333,0,1.7475,0.6249
4/3/2020,10,434.6955,48.4992,124.6127,1.5132,-1.3756,93.25,0,1.2659,0.4061
4/3/2020,11,455.9943,40.1349,142.4434,1.3088,-0.8622,98.05,0,4.0381,0.1708
4/3/2020,12,463.2283,35.057,165.5538,1.221,0.3045,97.2333,0,6.4427,0.1508
4/3/2020,13,324.3909,34.7592,191.6564,1.2165,0.7295,98.5965,0,7.3245,0.1652
4/3/2020,14,351.2895,39.3484,215.3197,1.2937,1.7382,98.0333,0.1527,6.4797,0.1696
4/3/2020,15,414.8441,47.4141,233.7396,1.4813,2.7531,78.0175,0.6545,3.1148,0.1809
4/3/2020,16,419.4812,57.4406,247.7848,1.8696,3.5282,37.5833,1.332,0.7047,0.1892
4/3/2020,17,213.735,68.4486,259.1495,2.7669,3.4459,73.0833,3.384,1.34,0.1812
4/4/2020,8,342.5141,69.4764,99.5682,2.9045,0.171,10.4667,1.9593,0.0869,0.2038
4/4/2020,9,546.6513,58.3717,110.7022,1.9198,2.4267,12.5167,1.3394,0.1097,0.1924
4/4/2020,10,715.5793,48.16,124.3636,1.5032,4.8804,14.7544,1.2694,0.1564,0.1845
4/4/2020,11,855.689,39.7663,142.2653,1.3018,7.3023,22.2167,2.7227,0.2152,0.1787
4/4/2020,12,873.3121,34.6717,165.551,1.2153,9.1533,29.7667,2.7953,0.332,0.1755
4/4/2020,13,940.2965,34.3968,191.8849,1.2112,11.299,53,2.705,0.363,0.1771
4/4/2020,14,755.2288,39.0415,215.6892,1.2881,12.8403,53.9333,2.1743,0.5308,0.1798
4/4/2020,15,668.5355,47.1622,234.1389,1.4743,13.5453,50.45,2.5647,0.4607,0.1865
4/4/2020,16,500.5639,57.2268,248.1682,1.8586,14.0487,48.8667,2.2784,0.6436,0.1907
4/4/2020,17,325.3628,68.256,259.5108,2.7429,13.7208,57.4833,2.9139,0.3784,0.1942
4/5/2020,8,341.586,69.1771,99.3086,2.8633,9.8202,12.0833,2.1386,0.0935,0.2113
4/5/2020,9,544.9854,58.0586,110.4377,1.9027,12.768,14.9,1.6774,0.1037,0.1952
4/5/2020,10,722.8895,47.8233,124.1127,1.4934,14.8853,24.35,3.4371,0.1339,0.1862
4/5/2020,11,885.2767,39.4,142.0846,1.2949,16.8747,35.2833,3.5484,0.1782,0.179
4/5/2020,12,971.2777,34.2884,165.5474,1.2097,17.969,46.85,3.724,0.2674,0.1749
4/5/2020,13,567.1648,34.0365,192.1157,1.2061,17.9723,64.6316,3.5152,1.9758,0.1761
4/5/2020,14,388.8597,38.7371,216.0612,1.2826,18.3475,94.9833,2.6037,3.2543,0.1737
4/5/2020,15,369.2309,46.9125,234.5391,1.4674,17.989,98.6833,5.9116,3.0784,0.1731
4/5/2020,16,256.5705,57.0147,248.5513,1.848,17.7793,94.65,3.5727,3.0129,0.1727
4/5/2020,17,308.1083,68.0646,259.871,2.7196,17.9413,61.9667,3.2248,1.1992,0.1878
4/6/2020,8,355.4356,68.8801,99.0489,2.8236,12.4433,12.9,2.7276,0.08,0.2123
4/6/2020,9,557.9218,57.7481,110.1722,1.8862,15.8607,16.5,2.4106,0.0976,0.1961
4/6/2020,10,731.6027,47.4892,123.8597,1.4838,17.093,18.4,2.766,0.1114,0.1868
4/6/2020,11,856.6506,39.036,141.9013,1.2882,18.3878,15.1404,3.4434,0.1217,0.1779
4/6/2020,12,932.5073,33.9072,165.5428,1.2043,19.0963,13.3333,4.081,0.1207,0.1746
4/6/2020,13,936.1599,33.6784,192.3486,1.201,20.2428,16.5667,4.5957,0.1348,0.1742
4/6/2020,14,887.4386,38.435,216.4355,1.2773,20.8435,27.1167,2.4835,0.1506,0.1788
4/6/2020,15,764.0781,46.6651,234.9399,1.4607,21.1473,18.1333,3.8231,0.1201,0.1855
4/6/2020,16,568.3199,56.8045,248.9338,1.8375,21.438,17.9833,4.2978,0.2169,0.1934
4/6/2020,17,406.9106,67.8746,260.23,2.6968,21.319,42.4833,4.4401,0.2055,0.1998
4/7/2020,8,363.4194,68.5855,98.789,2.7853,14.4848,13.0333,3.4476,0.0767,0.2142
4/7/2020,9,567.8187,57.4401,109.9058,1.8701,15.6487,16.1167,3.1772,0.0866,0.1982
4/7/2020,10,744.5653,47.1577,123.6047,1.4745,17.037,17.7,3.9032,0.0895,0.1865
4/7/2020,11,868.6302,38.6745,141.7152,1.2817,18.2323,18.45,2.8443,0.0961,0.1775
4/7/2020,12,933.2865,33.528,165.5371,1.199,19.6718,18.3,2.6278,0.1054,0.1743
4/7/2020,13,936.9635,33.3224,192.5835,1.1961,20.4258,17.15,3.9396,0.1172,0.1751
4/7/2020,14,856.0078,38.1355,216.8118,1.272,21.0368,20,3.8066,0.162,0.1795
4/7/2020,15,441.5431,46.4199,235.3413,1.4541,20.0492,45.5088,3.7618,1.8982,0.1778
4/7/2020,16,329.6211,56.5961,249.3156,1.8273,19.5327,61.5833,3.0363,2.6872,0.1799
4/7/2020,17,404.3375,67.6858,260.5877,2.6745,20.3668,26.6167,3.3603,0.095,0.2063
4/8/2020,8,366.9448,68.2933,98.529,2.7485,13.1548,12.0333,4.7454,0.0842,0.2132
4/8/2020,9,570.1652,57.1349,109.6385,1.8545,15.0207,16.3333,4.8815,0.0957,0.1964
4/8/2020,10,743.1496,46.829,123.3476,1.4654,16.4887,20.2833,6.8779,0.118,0.1843
4/8/2020,11,782.6172,38.3156,141.5262,1.2753,17.315,18.7719,8.5612,0.3713,0.1721
4/8/2020,12,946.0251,33.1511,165.5301,1.1938,18.4153,19.75,9.4991,0.1585,0.1737
4/8/2020,13,892.7791,32.9688,192.8201,1.1913,18.9593,15.9,9.0261,0.2936,0.1715
4/8/2020,14,896.0561,37.8385,217.1901,1.2669,19.7362,24.4,9.262,0.1708,0.1793
4/8/2020,15,740.6293,46.1771,235.7429,1.4477,19.7428,25.0833,9.3732,0.2483,0.1874
4/8/2020,16,582.4772,56.3894,249.6966,1.8173,19.85,18.6167,9.1844,0.1547,0.1967
4/8/2020,17,397.1565,67.4983,260.9438,2.6529,19.478,19.5,8.1007,0.098,0.2086
4/9/2020,8,297.7536,68.0038,98.2689,2.713,4.5995,18.1833,2.2523,0.267,0.2139
4/9/2020,9,566.5746,56.8325,109.3701,1.8393,6.9604,12.9123,4.8376,0.1036,0.2001
4/9/2020,10,741.7678,46.5033,123.0884,1.4566,7.061,13.1,6.3107,0.1189,0.1877
4/9/2020,11,868.0086,37.9594,141.3342,1.2691,8.0142,9.1167,6.3424,0.1343,0.1798
4/9/2020,12,921.5821,32.7766,165.5215,1.1888,8.7509,14.65,5.8093,0.2989,0.177
4/9/2020,13,963.2395,32.6175,193.0584,1.1866,9.7703,30.4,3.562,0.2884,0.1783
4/9/2020,14,874.5508,37.544,217.5701,1.2619,10.5068,20.6667,2.6795,0.377,0.1857
4/9/2020,15,754.7349,45.9365,236.1447,1.4414,11.6533,36.2,2.2751,0.3613,0.1861
4/9/2020,16,562.6101,56.1845,250.0766,1.8076,12.2502,35.6667,2.0856,0.3911,0.2039
4/9/2020,17,353.525,67.312,261.2983,2.6317,11.874,20.55,1.9216,0.2381,0.211
4/10/2020,8,371.2337,67.7171,98.0086,2.6788,14.6642,11.2333,3.5609,0.0762,0.2164
4/10/2020,9,575.8053,56.5331,109.1008,1.8246,16.6925,13.8167,4.3445,0.0816,0.1995
4/10/2020,10,749.0644,46.1806,122.8269,1.448,18.2258,17.7333,3.8959,0.0903,0.1871
4/10/2020,11,842.2627,37.6061,141.1391,1.2631,19.112,30.4167,4.5691,0.4017,0.1778
4/10/2020,12,690.2872,32.4045,165.5113,1.1839,19.4975,64.4333,3.8963,2.4128,0.1791
4/10/2020,13,643.6625,32.2687,193.2982,1.1821,20.0318,93.3833,3.9088,3.763,0.1767
4/10/2020,14,400.8281,37.2521,217.9515,1.257,18.855,92.75,4.5361,4.2018,0.178
4/10/2020,15,687.3266,45.6982,236.5464,1.4353,20.0817,77.85,4.3681,1.1792,0.1882
4/10/2020,16,209.1524,55.9814,250.4553,1.798,18.9968,89.6167,2.9855,3.7706,0.1757
4/10/2020,17,155.9559,67.1269,261.651,2.611,18.0392,95.0167,3.2526,1.4035,0.1854
4/11/2020,8,385.4611,67.4333,97.7483,2.6459,13.2155,11.2333,3.6615,0.0771,0.218
4/11/2020,9,592.4484,56.2368,108.8305,1.8103,15.0712,13.35,4.3335,0.0867,0.2017
4/11/2020,10,772.0171,45.8612,122.5633,1.4396,16.1438,15.5833,6.4662,0.094,0.1889
4/11/2020,11,903.2735,37.2557,140.9407,1.2572,17.2582,17.25,6.1251,0.1015,0.1809
4/11/2020,12,984.6054,32.0349,165.4993,1.1791,17.7303,27.6833,5.3001,0.1367,0.1784
4/11/2020,13,752.3371,31.9223,193.5393,1.1776,18.3848,43.7833,4.2609,1.8544,0.1762
4/11/2020,14,489.9033,36.9627,218.3343,1.2523,18.3093,63.9833,2.9076,3.0937,0.1728
4/11/2020,15,850.8376,45.4621,236.9478,1.4293,19.8978,51.1,3.8032,0.1254,0.1924
4/11/2020,16,642.7114,55.7799,250.8328,1.7886,19.7328,48.8,5.024,0.1602,0.2024
4/11/2020,17,282.5639,66.943,262.0017,2.5908,18.6183,88.1333,5.6103,0.834,0.1961
4/12/2020,8,213.6146,67.1524,97.4878,2.6142,-6.687,88.4,5.3492,3.1835,0.6672
4/12/2020,9,202.5611,55.9438,108.5593,1.7965,-7.0019,97.25,5.9965,5.4095,0.6898
4/12/2020,10,254.4598,45.5451,122.2975,1.4315,-6.6026,98.7667,4.6796,6.2253,0.6702
4/12/2020,11,223.9376,36.9085,140.739,1.2515,-6.522,98.25,4.15,7.5573,0.6579
4/12/2020,12,267.5188,31.6679,165.4852,1.1744,-6.4206,96.5667,4.131,7.7686,0.6768
4/12/2020,13,362.3749,31.5785,193.7814,1.1733,-5.6037,98.1833,3.8693,7.1793,0.6621
4/12/2020,14,378.0669,36.676,218.7183,1.2476,-5.3574,98.9167,3.1644,6.0142,0.6543
4/12/2020,15,384.9357,45.2283,237.3488,1.4234,-4.4355,99,3.2373,4.7703,0.6035
4/12/2020,16,194.9531,55.5802,251.2087,1.7795,-5.2417,97.0833,3.5374,5.3649,0.5823
4/12/2020,17,113.1079,66.7603,262.3504,2.571,-5.889,93.8333,3.6346,4.1658,0.6428
4/13/2020,8,128.2137,66.8747,97.2273,2.5837,-9.7438,94.5088,2.5501,3.9496,0.8516
4/13/2020,9,258.8763,55.6541,108.2872,1.783,-8.2277,97.1167,1.362,5.1554,0.8237
4/13/2020,10,260.488,45.2324,122.0294,1.4236,-6.8748,98.8667,0.3418,6.3937,0.8262
4/13/2020,11,506.9204,36.5646,140.5339,1.2459,-6.7178,98.1833,2.2618,6.4144,0.802
4/13/2020,12,573.3541,31.3037,165.469,1.1699,-6.7634,96.7719,3.4118,6.1488,0.7668
4/13/2020,13,369.1171,31.2373,194.0245,1.169,-6.9953,97.7,4.0708,7.3418,0.7902
4/13/2020,14,360.7179,36.392,219.1031,1.243,-6.8967,98.6667,4.2256,6.6535,0.8076
4/13/2020,15,486.9459,44.9968,237.7491,1.4176,-5.7469,97.3667,3.2694,3.2735,0.7797
4/13/2020,16,415.2826,55.3821,251.5829,1.7705,-5.3984,98.2167,3.6895,2.6533,0.7554
4/13/2020,17,186.5527,66.5787,262.6969,2.5517,-6.4004,94.8947,4.3501,3.307,0.7554
4/14/2020,8,418.3847,66.6003,96.9668,2.5543,-4.657,6.0667,1.4376,0.1052,0.7399
4/14/2020,9,632.4515,55.3679,108.0141,1.77,-0.8885,7.5833,1.5359,0.1071,0.7091
4/14/2020,10,810.9139,44.9234,121.7591,1.4159,0.2624,6,2.494,0.1107,0.644
4/14/2020,11,930.1371,36.224,140.3253,1.2404,1.7846,4.7333,2.0008,0.1113,0.5061
4/14/2020,12,1004.6442,30.9424,165.4504,1.1654,2.4394,6.65,7.1874,0.1003,0.3119
4/14/2020,13,1008.5672,30.8989,194.2684,1.1649,3.2838,8.4,8.0371,0.0961,0.2066
4/14/2020,14,941.2376,36.1106,219.4886,1.2386,4.2202,6.3,6.8668,0.0962,0.1835
4/14/2020,15,782.6874,44.7676,238.1486,1.412,4.9378,16.8833,6.7006,0.2327,0.1896
4/14/2020,16,420.2441,55.1858,251.9553,1.7617,5.2431,41.2667,5.6496,2.2133,0.1841
4/14/2020,17,156.6941,66.3983,263.0411,2.5329,4.8008,68.8,4.1987,3.4051,0.1824
4/15/2020,8,322.6119,66.3292,96.7063,2.5259,2.9691,15.1167,2.182,0.3317,0.2059
4/15/2020,9,610.3681,55.0853,107.7403,1.7573,5.8915,12.7,2.9823,0.098,0.1964
4/15/2020,10,754.2029,44.618,121.4867,1.4084,7.7742,30.0877,2.5945,0.6299,0.1856
4/15/2020,11,738.5464,35.8868,140.1131,1.2351,8.0666,73.3167,3.0392,1.9139,0.1758
4/15/2020,12,434.7693,30.584,165.4293,1.1611,8.6123,86.9,2.9667,5.873,0.1773
4/15/2020,13,207.2363,30.5632,194.5129,1.1608,8.7427,95.7667,2.2263,8.4898,0.1763
4/15/2020,14,322.0357,35.832,219.8747,1.2343,8.9368,93.8667,3.7512,6.3147,0.1762
4/15/2020,15,441.7795,44.5406,238.547,1.4065,9.7728,79.25,4.4311,4.0894,0.1845
4/15/2020,16,274.9058,54.9911,252.3257,1.7531,9.2532,78.75,5.3828,4.189,0.1845
4/15/2020,17,121.4634,66.219,263.3828,2.5144,6.0174,95.5,7.3797,3.5922,0.1833
4/16/2020,8,186.17,66.0615,96.4458,2.4986,-3.2808,95.6667,4.4373,3.5183,0.9188
4/16/2020,9,264.3334,54.8064,107.4656,1.745,-3.0799,97.2,4.5361,5.0746,0.9056
4/16/2020,10,218.4047,44.3165,121.212,1.4011,-3.1938,98.4,5.1907,6.4432,0.9238
4/16/2020,11,251.7303,35.5533,139.8973,1.23,-3.4351,97.807,5.8631,7.224,0.9255
4/16/2020,12,186.8242,30.2287,165.4056,1.1569,-3.9805,93.9298,5.8791,7.9652,0.9208
4/16/2020,13,418.0753,30.2304,194.7579,1.1569,-3.4031,96.2167,5.0529,6.7245,0.9105
4/16/2020,14,480.2005,35.5562,220.2611,1.23,-2.3166,98.5,4.73,5.544,0.9011
4/16/2020,15,288.3995,44.316,238.9442,1.4011,-3.771,98.1,5.9432,6.0307,0.8874
4/16/2020,16,221.1215,54.7981,252.694,1.7446,-4.7888,96.8167,5.952,5.2568,0.8992
4/16/2020,17,187.5899,66.0409,263.7219,2.4964,-5.2922,94.2833,5.5135,3.6417,0.8882
4/17/2020,8,509.8553,65.7975,96.1855,2.4723,-4.2873,5.8,1.3228,0.0839,0.8877
4/17/2020,9,655.9898,54.5313,107.1902,1.7331,-1.2829,5.5932,1.2585,0.0898,0.8611
4/17/2020,10,881.4306,44.0189,120.9352,1.3941,0.2054,6.1754,1.6514,0.105,0.8283
4/17/2020,11,966.6377,35.2236,139.6778,1.225,2.3965,5.5088,3.1174,0.1046,0.7811
4/17/2020,12,1018.214,29.8765,165.379,1.1528,4.2827,5.1,4.2672,0.1029,0.7325
4/17/2020,13,1011.6027,29.9004,195.0031,1.1531,5.7155,4.1833,3.8441,0.1077,0.6901
4/17/2020,14,938.1163,35.2831,220.6476,1.2259,7.875,7.55,2.0236,0.111,0.6137
4/17/2020,15,808.0439,44.0936,239.34,1.3958,8.8688,7.5833,2.2825,0.1086,0.5458
4/17/2020,16,629.4808,54.6068,253.0599,1.7364,9.737,8.0833,2.027,0.1022,0.5077
4/17/2020,17,416.1254,65.864,264.0583,2.4787,10.692,7.7667,1.7995,0.0978,0.4665
4/18/2020,8,405.7263,65.5371,95.9253,2.4469,8.4536,20.0167,3.1567,0.1695,0.4889
4/18/2020,9,415.8509,54.2602,106.9141,1.7216,10.3648,94.7,1.9653,1.9377,0.4143
4/18/2020,10,439.8947,43.7254,120.6564,1.3872,9.744,99.5833,2.7532,3.1772,0.3824
4/18/2020,11,436.0885,34.8976,139.4547,1.2201,11.0433,99.1833,2.2468,4.2598,0.3414
4/18/2020,12,458.6492,29.5276,165.3496,1.1488,11.6162,94.35,1.4201,4.7858,0.3023
4/18/2020,13,472.5811,29.5735,195.2484,1.1493,12.3203,95.4035,2.3447,4.3881,0.2586
4/18/2020,14,656.895,35.0129,221.034,1.2218,11.9042,95.5833,5.8018,1.6756,0.2241
4/18/2020,15,264.9871,43.8736,239.7342,1.3907,8.0791,97.4,6.1921,5.4946,0.2014
4/18/2020,16,101.6869,54.4173,253.4234,1.7283,6.9471,97.4035,3.7566,6.2813,0.1895
4/18/2020,17,198.7629,65.6882,264.3919,2.4615,7.12,96.35,3.6033,2.4005,0.1953
4/19/2020,8,419.7299,65.2804,95.6654,2.4225,3.8267,11.25,4.2771,0.1011,0.2105
4/19/2020,9,651.8947,53.993,106.6374,1.7104,5.2455,51.8947,2.8815,0.2721,0.1937
4/19/2020,10,670.5151,43.436,120.3755,1.3805,6.8485,89.1754,1.5581,1.0232,0.1835
4/19/2020,11,828.4782,34.5757,139.2278,1.2153,8.8422,55.9667,1.9646,0.6972,0.1769
4/19/2020,12,965.907,29.1821,165.3171,1.1449,11.1963,41.8667,2.1158,0.3233,0.1718
4/19/2020,13,923.9053,29.2497,195.4936,1.1457,13.5353,41.1167,2.5854,0.438,0.1717
4/19/2020,14,865.1284,34.7456,221.4201,1.2179,15.1632,56.75,4.1015,0.5636,0.1771
4/19/2020,15,571.6361,43.6559,240.1266,1.3856,15.1683,83.9167,6.2175,2.526,0.1779
4/19/2020,16,547.7809,54.2294,253.7843,1.7204,15.1852,32.4,5.8978,0.8382,0.191
4/19/2020,17,190.0361,65.5137,264.7224,2.4446,14.3417,57.85,5.2883,2.8944,0.1675
4/20/2020,8,425.4971,65.0276,95.4058,2.3989,10.0865,15.7667,5.314,0.103,0.2062
4/20/2020,9,639.0633,53.73,106.3602,1.6996,12.2745,17.6833,5.4063,0.1017,0.1898
4/20/2020,10,676.0962,43.1509,120.0926,1.3741,12.8603,23.5,5.4618,1.0824,0.1732
4/20/2020,11,927.0897,34.2578,138.9971,1.2107,14.2502,22.7667,5.4014,0.1431,0.1723
4/20/2020,12,1030.7271,28.8401,165.2813,1.1411,15.322,22.8,5.6101,0.1137,0.1705
4/20/2020,13,779.173,28.929,195.7386,1.1421,15.725,31.9667,6.8127,1.7725,0.1643
4/20/2020,14,966.5506,34.4812,221.8057,1.214,16.745,29.4667,7.1045,0.1847,0.1781
4/20/2020,15,836.954,43.4406,240.517,1.3807,17.0755,29.6833,6.4068,0.1558,0.1814
4/20/2020,16,338.5937,54.0432,254.1424,1.7126,15.6742,54.75,4.0397,2.4639,0.1803
4/20/2020,17,149.3295,65.3403,265.0499,2.4281,14.9163,65.4667,2.8585,3.1026,0.1697
4/21/2020,8,418.4364,64.7788,95.1466,2.3762,10.7622,12.25,1.8868,0.0881,0.206
