DATE (MM/DD/YYYY),MST,Avg Wind Speed @ 50m [m/s],Temperature @ 50m [deg C],Relative Humidity [%],Station Pressure [mBar],Precipitation (Accumulated) [mm],Avg Wind Direction @ 50m [deg]
1/4/2021 19:59,19:59,2.135,-10.5,23.81,812.052,0,17.64
1/4/2021 20:14,20:14,0.915,-10.78,28.97,811.838,0,225.7
1/4/2021 20:29,20:29,0.933,-10.15,26.61,811.489,0,70.18
1/4/2021 20:44,20:44,1.939,-9.54,24.43,811.291,0,168
1/4/2021 20:59,20:59,2.666,-8.28,24.31,811.289,0,236.6
1/4/2021 21:14,21:14,0.565,-7.724,21.44,811.112,0,48.1
1/4/2021 21:29,21:29,2.414,-7.46,24.82,810.984,0,358.6
1/4/2021 21:44,21:44,1.628,-7.164,20.43,810.817,0,7.997
1/4/2021 21:59,21:59,5.362,-6.717,19.58,810.63,0,270
1/4/2021 22:14,22:14,7.814,-6.346,21.58,810.471,0,286.9
1/4/2021 22:29,22:29,7.432,-6.751,21.62,810.303,0,303.1
1/4/2021 22:44,22:44,8.05,-7.501,26.61,810.141,0,307.5
1/4/2021 22:59,22:59,1.676,-12.32,32.81,810.054,0,88.8
1/4/2021 23:14,23:14,1.273,-9.5,29.77,809.917,0,115.8
1/4/2021 23:29,23:29,3.162,-8.43,24.32,809.601,0,282.6
1/4/2021 23:44,23:44,3.772,-8.31,31.88,809.556,0,202
1/4/2021 23:59,23:59,5.437,-8.73,36.64,809.35,0,182
1/5/2021 00:14,0:14,4.401,-8.73,33.45,809.392,0,188.8
1/5/2021 00:29,0:29,4.037,-7.847,42.09,809.157,0,198.2
1/5/2021 00:44,0:44,1.791,-7.855,34.84,809.006,0,191.6
1/5/2021 00:59,0:59,2.001,-7.981,28.42,809.007,0,171.7
1/5/2021 01:14,1:14,2.758,-7.672,30.37,808.768,0,197.9
1/5/2021 01:29,1:29,2.869,-7.53,29.67,808.632,0,196
1/5/2021 01:44,1:44,2.247,-7.378,30.97,808.651,0,202.2
1/5/2021 01:59,1:59,1.164,-7.833,31.92,808.734,0,144
1/5/2021 02:14,2:14,1.741,-7.319,34.76,808.811,0,204.3
1/5/2021 02:29,2:29,0.354,-7.587,33.31,808.712,0,246.6
1/5/2021 02:44,2:44,0.354,-8.2,34.23,808.394,0,320.8
1/5/2021 02:59,2:59,0.45,-7.436,32.72,808.225,0,197
1/5/2021 03:14,3:14,0.354,-7.42,29.53,807.893,0,324.3
1/5/2021 03:29,3:29,1.081,-7.424,29.47,807.744,0,222.1
1/5/2021 03:44,3:44,1.541,-7.949,39.17,807.526,0,298.8
1/5/2021 03:59,3:59,1.833,-7.97,34.84,807.301,0,296.7
1/5/2021 04:14,4:14,1.838,-7.661,38.56,807.17,0,145.8
1/5/2021 04:29,4:29,1.641,-8.37,36.65,807.104,0,164.1
1/5/2021 04:44,4:44,1.836,-8.15,35.61,806.996,0,176.2
1/5/2021 04:59,4:59,0.975,-8.34,32.7,807.028,0,26.08
1/5/2021 05:14,5:14,4.845,-8.59,33.63,807.233,0,287.6
1/5/2021 05:29,5:29,2.171,-8.99,35.95,807.177,0,252.2
1/5/2021 05:44,5:44,5.314,-9.42,36.6,807.135,0,290.6
1/5/2021 05:59,5:59,5.38,-9.13,36.81,807.005,0,284.3
1/5/2021 06:14,6:14,3.395,-9.43,37.64,806.907,0,305.4
1/5/2021 06:29,6:29,1.688,-9.95,37.74,807.123,0,332.6
1/5/2021 06:44,6:44,1.801,-9.8,37.52,806.971,0,288.2
1/5/2021 06:59,6:59,1.806,-8.92,38.8,807.165,0,227.9
1/5/2021 07:14,7:14,2.899,-8.73,38.69,807.284,0,215
1/5/2021 07:29,7:29,0.896,-8.59,34.8,807.373,0,190.8
1/5/2021 07:44,7:44,5.962,-8.82,39.17,807.693,0,275.1
1/5/2021 07:59,7:59,8.2,-9.18,36.24,807.274,0,287.8
1/5/2021 08:14,8:14,9.83,-9.18,37.84,807.362,0,283.4
1/5/2021 08:29,8:29,5.438,-9.75,39.95,807.496,0,282.7
1/5/2021 08:44,8:44,8.72,-8.36,35.28,807.25,0,271.7
1/5/2021 08:59,8:59,7.651,-8.31,35.7,807.29,0,282.7
1/5/2021 09:14,9:14,8.67,-8.92,36.59,807.355,0,293.9
1/5/2021 09:29,9:29,7.589,-8.82,36.3,807.392,0,299.4
1/5/2021 09:44,9:44,7.567,-7.942,32.69,807.114,0,291.8
1/5/2021 09:59,9:59,11.19,-7.754,30.14,806.836,0,259.2
1/5/2021 10:14,10:14,16.7,-7.849,29.93,806.308,0,267.4
1/5/2021 10:29,10:29,15.19,-8.01,30.42,806.128,0,265
1/5/2021 10:44,10:44,18.1,-8.28,30.74,805.835,0,258.6
1/5/2021 10:59,10:59,18.45,-8.6,32.56,805.646,0,261
1/5/2021 11:14,11:14,21.07,-9.18,37.35,805.353,0,264.3
1/5/2021 11:29,11:29,19.43,-9.67,36.81,805.434,0,265.4
1/5/2021 11:44,11:44,17.17,-9.6,36.05,805.422,0,270.7
1/5/2021 11:59,11:59,17.99,-9.58,35.54,805.295,0,274.1
1/5/2021 12:14,12:14,18.84,-9.68,35.2,805.163,0,263
1/5/2021 12:29,12:29,16.13,-9.67,36.14,804.914,0,292.7
1/5/2021 12:44,12:44,16.31,-9.82,37.4,805.676,0,285.8
1/5/2021 12:59,12:59,14.33,-10.14,37.87,806.01,0,283.2
1/5/2021 13:14,13:14,13.38,-10.1,35.47,806.336,0,284.7
1/5/2021 13:29,13:29,12.81,-9.88,31.89,806.626,0,282.6
1/5/2021 13:44,13:44,7.287,-9.31,29.59,807.082,0,279.7
1/5/2021 13:59,13:59,10.06,-9.53,28.4,807.266,0,263.2
1/5/2021 14:14,14:14,12.46,-10.06,30,807.394,0,268.9
1/5/2021 14:29,14:29,15.6,-10.35,30.94,807.417,0,272.4
1/5/2021 14:44,14:44,18.38,-11.08,31.83,807.664,0,280.2
1/5/2021 14:59,14:59,18.42,-11.14,30.93,807.933,0,282.2
1/5/2021 15:14,15:14,16.86,-11.17,30.17,808.365,0,274.7
1/5/2021 15:29,15:29,16.39,-11.75,31.61,808.995,0,275.2
1/5/2021 15:44,15:44,14.62,-11.75,30.44,809.263,0,276.3
1/5/2021 15:59,15:59,16.47,-11.98,31.27,809.51,0,267.8
1/5/2021 16:14,16:14,18.08,-12.06,30.05,809.567,0,272.9
1/5/2021 16:29,16:29,16.07,-12.29,28.79,810.07,0,270.6
1/5/2021 16:44,16:44,16.18,-12.51,29.4,810.312,0,279.4
1/5/2021 16:59,16:59,15.71,-12.68,30.14,810.672,0,273
1/5/2021 17:14,17:14,12.66,-12.61,28.93,811.114,0,270.6
1/5/2021 17:29,17:29,16.13,-12.87,29.22,811.542,0,275.2
1/5/2021 17:44,17:44,8.15,-13.02,30.81,812.236,0,277.9
1/5/2021 17:59,17:59,11.29,-13.14,30.86,812.466,0,277.6
1/5/2021 18:14,18:14,12.25,-12.85,29.26,812.576,0,277
1/5/2021 18:29,18:29,12.12,-12.85,31,812.773,0,268.1
1/5/2021 18:44,18:44,9.1,-13.13,30.75,813.487,0,294.3
1/5/2021 18:59,18:59,9.85,-13.4,30.33,813.686,0,278.7
1/5/2021 19:14,19:14,9.52,-13.38,30.55,814.2,0,283.1
1/5/2021 19:29,19:29,7.898,-13.75,31.88,814.477,0,297.6
1/5/2021 19:44,19:44,8.82,-13.83,32.78,814.758,0,300.5
1/5/2021 19:59,19:59,8.17,-13.97,32.94,814.922,0,286.2
1/5/2021 20:14,20:14,6.169,-13.86,32.75,815.146,0,292.1
1/5/2021 20:29,20:29,5.045,-14.04,37.83,815.518,0,40.22
1/5/2021 20:44,20:44,7.138,-15.42,56.73,815.65,0,41.06
1/5/2021 20:59,20:59,5.353,-15.94,62.91,815.859,0,51.27
1/5/2021 21:14,21:14,2.765,-16.22,63.51,816.096,0,34.38
1/5/2021 21:29,21:29,1.01,-16.48,63.27,816.191,0,47.69
1/5/2021 21:44,21:44,1.414,-16.71,65.13,816.222,0,69.99
1/5/2021 21:59,21:59,0.354,-16.75,66.53,816.288,0,56.9
1/5/2021 22:14,22:14,0.611,-17.03,69.16,816.333,0,126.7
1/5/2021 22:29,22:29,0.829,-17.09,71.36,816.521,0,120
1/5/2021 22:44,22:44,0.389,-17.12,69.12,816.605,0,39.02
1/5/2021 22:59,22:59,0.432,-17.2,70.95,816.677,0,221.2
1/5/2021 23:14,23:14,1.472,-17.05,73.01,816.681,0,201.3
1/5/2021 23:29,23:29,1.149,-17.07,72.59,816.68,0,206.2
1/5/2021 23:44,23:44,2.102,-17.07,73.23,816.687,0,187.9
1/5/2021 23:59,23:59,2.212,-17.04,75.33,816.596,0,175
1/6/2021 00:14,0:14,3.019,-16.54,74.79,816.617,0,179.7
1/6/2021 00:29,0:29,1.463,-16.23,70.78,816.488,0,172.1
1/6/2021 00:44,0:44,2.455,-16.51,72.08,816.509,0,201
1/6/2021 00:59,0:59,1.615,-16.24,71.37,816.476,0,195
1/6/2021 01:14,1:14,1,-16.17,65.18,816.354,0,218.1
1/6/2021 01:29,1:29,1.646,-16.2,64.79,816.486,0,188.6
1/6/2021 01:44,1:44,3.871,-16.55,66.72,816.486,0,127.6
1/6/2021 01:59,1:59,3.896,-16.86,73.08,816.47,0,127.7
1/6/2021 02:14,2:14,2.417,-17.74,70.96,816.722,0,137.1
1/6/2021 02:29,2:29,1.501,-18.29,71.71,816.738,0,206.1
1/6/2021 02:44,2:44,1.806,-18.02,73.04,816.594,0,165.8
1/6/2021 02:59,2:59,3.001,-17.22,77.04,816.495,0,111.8
1/6/2021 03:14,3:14,1.917,-16.83,65.33,816.487,0,85.6
1/6/2021 03:29,3:29,4.068,-17.39,69.7,816.368,0,57.78
1/6/2021 03:44,3:44,0.912,-15.94,50.18,816.311,0,100.8
1/6/2021 03:59,3:59,1.079,-16.8,44.99,816.273,0,279
1/6/2021 04:14,4:14,3.269,-16.67,51.17,816.345,0,292.4
1/6/2021 04:29,4:29,2.054,-17.09,47.78,816.294,0,257.7
1/6/2021 04:44,4:44,0.952,-16.88,50.39,816.371,0,35.9
1/6/2021 04:59,4:59,1.051,-16.79,44.38,816.351,0,76.91
1/6/2021 05:14,5:14,1.353,-16.63,40.01,816.415,0,301
1/6/2021 05:29,5:29,5.229,-16.23,36.2,816.4,0,308.9
1/6/2021 05:44,5:44,3.872,-16.44,35.84,816.473,0,301
1/6/2021 05:59,5:59,6.454,-16.36,37.13,816.366,0,291
1/6/2021 06:14,6:14,5.695,-16.3,36.93,816.525,0,289.6
1/6/2021 06:29,6:29,5.563,-16.39,36.07,816.526,0,283.5
1/6/2021 06:44,6:44,6.202,-16.62,36.59,816.731,0,285
1/6/2021 06:59,6:59,4.016,-16.67,35.81,816.914,0,260.9
1/6/2021 07:14,7:14,2.349,-16.71,34.98,816.933,0,248.9
1/6/2021 07:29,7:29,2.909,-16.21,33.69,816.968,0,263.8
1/6/2021 07:44,7:44,2.263,-15.75,31.67,816.9,0,245
1/6/2021 07:59,7:59,2.446,-15.53,32.7,817.07,0,272.4
1/6/2021 08:14,8:14,4.523,-15.03,31.66,816.816,0,259.1
1/6/2021 08:29,8:29,2.86,-15.47,34.5,816.861,0,278
1/6/2021 08:44,8:44,0.787,-14.5,35.53,816.827,0,184.6
1/6/2021 08:59,8:59,2.144,-14.46,36,816.741,0,109.4
1/6/2021 09:14,9:14,2.143,-14.61,37.8,816.735,0,135.4
1/6/2021 09:29,9:29,1.578,-13.91,30.82,816.662,0,119.9
1/6/2021 09:44,9:44,1.264,-13.67,29.84,816.557,0,75.82
1/6/2021 09:59,9:59,1.339,-13.69,25.9,816.555,0,85.9
1/6/2021 10:14,10:14,3.217,-13.48,32.21,816.447,0,116.3
1/6/2021 10:29,10:29,3.323,-13.71,32.27,816.364,0,136.6
1/6/2021 10:44,10:44,2.476,-13.42,25.77,816.218,0,143.4
1/6/2021 10:59,10:59,2.198,-13.4,42.95,816.248,0,113.4
1/6/2021 11:14,11:14,2.743,-14.83,48.74,816.121,0,13.82
1/6/2021 11:29,11:29,3.045,-14.82,47.81,815.895,0,11.96
1/6/2021 11:44,11:44,2.013,-14.72,45.53,815.881,0,327.9
1/6/2021 11:59,11:59,2.939,-14.44,43.67,815.628,0,352.5
1/6/2021 12:14,12:14,2.361,-14.26,41.21,815.505,0,7.147
1/6/2021 12:29,12:29,2.867,-13.82,40.51,815.354,0,25.3
1/6/2021 12:44,12:44,1.876,-13.64,38.92,815.174,0,356.4
1/6/2021 12:59,12:59,3.109,-13.27,37.69,815.062,0,22.45
1/6/2021 13:14,13:14,2.33,-13.5,38.11,815.055,0,17.68
1/6/2021 13:29,13:29,1.766,-13.57,37.72,815.031,0,49.74
1/6/2021 13:44,13:44,2.595,-13.46,38.13,815.123,0,358
1/6/2021 13:59,13:59,2.617,-13.26,37.09,815.209,0,5.636
1/6/2021 14:14,14:14,2.714,-13.36,37.29,815.319,0,8.98
1/6/2021 14:29,14:29,2.479,-13.22,36.89,815.469,0,0.347
1/6/2021 14:44,14:44,3.172,-13.38,35.58,815.623,0,36.36
1/6/2021 14:59,14:59,1.788,-13.2,35.78,815.661,0,5.313
1/6/2021 15:14,15:14,2.462,-13.08,34.42,815.714,0,349.9
1/6/2021 15:29,15:29,2.727,-13.18,35.71,815.787,0,346.8
1/6/2021 15:44,15:44,2.264,-13.28,36.19,815.787,0,326.9
1/6/2021 15:59,15:59,2.642,-13.18,36.62,815.827,0,345.9
1/6/2021 16:14,16:14,2.376,-13.64,40.04,815.855,0,10.9
1/6/2021 16:29,16:29,2.034,-14.26,41.38,815.94,0,18.78
1/6/2021 16:44,16:44,0.933,-14.54,41.2,815.988,0,326.5
1/6/2021 16:59,16:59,0.865,-14.63,43.34,816.067,0,30.27
1/6/2021 17:14,17:14,0.695,-14.66,45.96,816.128,0,46.25
1/6/2021 17:29,17:29,0.395,-14.73,45.56,816.222,0,291.6
1/6/2021 17:44,17:44,1.058,-14.86,46.72,816.232,0,277.2
1/6/2021 17:59,17:59,0.456,-14.57,48.77,816.272,0,27.17
1/6/2021 18:14,18:14,0.354,-14.64,47.23,816.369,0,69.63
1/6/2021 18:29,18:29,0.56,-14.74,50.33,816.504,0,112.1
1/6/2021 18:44,18:44,1.442,-14.38,47.35,816.446,0,172.8
1/6/2021 18:59,18:59,2.544,-14.25,50.13,816.198,0,193.9
1/6/2021 19:14,19:14,2.308,-14.18,43.14,816.118,0,171.2
1/6/2021 19:29,19:29,2.51,-14.15,48.16,816.178,0,159.3
1/6/2021 19:44,19:44,3.307,-14.33,41.85,816.188,0,150.4
1/6/2021 19:59,19:59,3.415,-14.33,46.66,816.191,0,173.3
1/6/2021 20:14,20:14,3.739,-14.45,41.14,816.153,0,155.5
1/6/2021 20:29,20:29,4.15,-14.44,48.7,816.1,0,169.2
1/6/2021 20:44,20:44,3.845,-14.36,40.74,816.136,0,173.3
1/6/2021 20:59,20:59,3.9,-14.41,42.85,816.211,0,180.7
1/6/2021 21:14,21:14,3.59,-13.87,42.97,816.112,0,167.2
1/6/2021 21:29,21:29,3.976,-13.43,46.36,816.013,0,172.7
1/6/2021 21:44,21:44,3.378,-13.15,43.8,815.927,0,173.3
1/6/2021 21:59,21:59,2.76,-13.05,39.68,815.875,0,170.8
1/6/2021 22:14,22:14,4.292,-13.22,42.46,815.804,0,153.5
1/6/2021 22:29,22:29,4.03,-12.9,40.04,815.713,0,156.5
1/6/2021 22:44,22:44,3.72,-13.31,40.3,815.639,0,181
1/6/2021 22:59,22:59,3.337,-12.95,38.07,815.571,0,174.2
1/6/2021 23:14,23:14,3.32,-12.93,37.75,815.484,0,172.5
1/6/2021 23:29,23:29,2.752,-12.9,41.47,815.52,0,184.6
1/6/2021 23:44,23:44,2.02,-13,38.16,815.485,0,200.2
1/6/2021 23:59,23:59,2.02,-12.86,39.08,815.387,0,208.2
1/7/2021 00:14,0:14,2.191,-12.55,40.52,815.298,0,195.9
1/7/2021 00:29,0:29,2.731,-12.62,41.12,815.15,0,205.3
1/7/2021 00:44,0:44,3.369,-12.38,45.2,814.938,0,185.8
1/7/2021 00:59,0:59,3.073,-12.32,44.42,814.827,0,188.5
1/7/2021 01:14,1:14,3.148,-12.2,45.56,814.744,0,182
1/7/2021 01:29,1:29,3.123,-12.25,46.99,814.679,0,183.5
1/7/2021 01:44,1:44,3.638,-12.44,46.62,814.552,0,200.1
1/7/2021 01:59,1:59,3.075,-12.12,47.85,814.53,0,189.5
1/7/2021 02:14,2:14,3.228,-11.91,44.28,814.592,0,198.5
1/7/2021 02:29,2:29,2.323,-11.8,42.98,814.512,0,181.5
1/7/2021 02:44,2:44,1.37,-11.66,43.03,814.395,0,179.6
1/7/2021 02:59,2:59,1.433,-12.43,41.92,814.395,0,324.2
1/7/2021 03:14,3:14,2.988,-14.21,41.63,814.514,0,326.2
1/7/2021 03:29,3:29,3.213,-13.96,42.21,814.443,0,318.3
1/7/2021 03:44,3:44,2.413,-13.83,43.61,814.33,0,325.1
1/7/2021 03:59,3:59,1.757,-14.78,46.86,814.21,0,319.5
1/7/2021 04:14,4:14,0.555,-14.64,50.87,814.252,0,318.8
1/7/2021 04:29,4:29,0.411,-13.53,45.83,814.246,0,320.5
1/7/2021 04:44,4:44,0.487,-13.56,51.28,814.265,0,322.7
1/7/2021 04:59,4:59,0.354,-14.32,48.06,814.322,0,30.39
1/7/2021 05:14,5:14,1.8,-14.64,52.5,814.4,0,343.5
1/7/2021 05:29,5:29,2.187,-15.81,50.12,814.388,0,331.9
1/7/2021 05:44,5:44,1.844,-15.8,48.67,814.498,0,330.6
1/7/2021 05:59,5:59,1.414,-16.04,48.51,814.529,0,328.8
1/7/2021 06:14,6:14,1.696,-15.84,47.18,814.568,0,313.9
1/7/2021 06:29,6:29,1.176,-15.9,49.75,814.847,0,11.48
1/7/2021 06:44,6:44,0.736,-15.48,46.99,814.926,0,53.02
1/7/2021 06:59,6:59,0.537,-15.36,45.82,814.953,0,28.5
1/7/2021 07:14,7:14,1.332,-15.52,46.68,815.045,0,32.15
1/7/2021 07:29,7:29,0.813,-14.73,44.02,815.102,0,66.15
1/7/2021 07:44,7:44,0.577,-14.83,48.74,815.115,0,191.8
1/7/2021 07:59,7:59,2.976,-14.66,49.7,815.093,0,198.1
1/7/2021 08:14,8:14,2.906,-13.73,50.03,815.138,0,198.1
1/7/2021 08:29,8:29,2.668,-12.64,57.87,815.152,0,182
1/7/2021 08:44,8:44,0.354,-7999,55.17,815.126,0,27.03
1/7/2021 08:59,8:59,0.354,-7999,56.85,815.059,0,27.03
1/7/2021 09:14,9:14,0.354,-7999,54.12,815.059,0,27.03
1/7/2021 09:29,9:29,0.354,-7999,47.01,814.984,0,27.03
1/7/2021 09:44,9:44,0.354,-7999,47.87,814.945,0,27.04
1/7/2021 09:59,9:59,0.354,-7999,44.23,814.929,0,27.04
1/7/2021 10:14,10:14,0.354,-7999,41.03,814.818,0,27.04
1/7/2021 10:29,10:29,0.354,-7999,39.43,814.773,0,27.04
1/7/2021 10:44,10:44,0.354,-7999,-7999,814.635,0,27.04
1/7/2021 10:59,10:59,0.354,-7999,26.38,814.428,0,27.04
1/7/2021 11:14,11:14,0.354,-7999,26.62,814.323,0,27.04
1/7/2021 11:29,11:29,0.498,-7999,28,814.196,0,27.04
1/7/2021 11:44,11:44,0.498,-7999,28.83,813.961,0,27.05
1/7/2021 11:59,11:59,0.498,-7999,29.96,813.875,0,27.05
1/7/2021 12:14,12:14,0.498,-7999,31.94,813.665,0,27.05
1/7/2021 12:29,12:29,2.615,7.709,31.07,813.476,0,121.5
1/7/2021 12:44,12:44,0.498,-7999,42.29,813.287,0,27.04
1/7/2021 12:59,12:59,0.498,-7999,38.24,813.297,0,27.04
1/7/2021 13:14,13:14,0.498,-7999,37.41,813.169,0,27.05
1/7/2021 13:29,13:29,0.498,-7999,37.63,813.104,0,27.05
1/7/2021 13:44,13:44,0.498,-7999,39.39,813.081,0,27.05
1/7/2021 13:59,13:59,0.498,-7999,38.78,813.031,0,27.06
1/7/2021 14:14,14:14,1.376,3.445,38.83,812.973,0,16.19
1/7/2021 14:29,14:29,1.434,3.436,41.08,813.058,0,47.02
1/7/2021 14:44,14:44,1.5,3.403,41.96,813.156,0,38.25
1/7/2021 14:59,14:59,2.42,3.076,43.06,813.309,0,50.95
1/7/2021 15:14,15:14,2.443,2.62,44.42,813.466,0,44
1/7/2021 15:29,15:29,2.891,2.589,42.47,813.646,0,16.1
1/7/2021 15:44,15:44,2.464,2.553,43.17,813.926,0,344.8
1/7/2021 15:59,15:59,3.609,1.853,44.58,814.309,0,351.2
1/7/2021 16:14,16:14,3.069,1.483,47.99,814.445,0,0.565
1/7/2021 16:29,16:29,3.305,0.888,51.4,814.674,0,17.31
1/7/2021 16:44,16:44,2.863,0.851,51.72,814.794,0,6.285
1/7/2021 16:59,16:59,2.02,0.503,52.11,814.802,0,28.13
1/7/2021 17:14,17:14,1.763,0.489,54.19,814.909,0,5.039
1/7/2021 17:29,17:29,1.158,0.334,56.64,815.094,0,350.9
1/7/2021 17:44,17:44,1.243,0.346,57.19,815.27,0,325.8
1/7/2021 17:59,17:59,3.147,0.367,61.68,815.51,0,313.8
1/7/2021 18:14,18:14,2.263,1.458,61.84,815.873,0,308
1/7/2021 18:29,18:29,1.956,2.439,52.55,815.976,0,323.6
1/7/2021 18:44,18:44,2.784,2.604,58.21,816.021,0,336.8
1/7/2021 18:59,18:59,2.033,1.992,51.48,816.2,0,343.6
1/7/2021 19:14,19:14,1.488,1.905,49.9,816.523,0,36.43
1/7/2021 19:29,19:29,5.24,2.242,52.76,816.66,0,359.5
1/7/2021 19:44,19:44,5.68,3.629,36.05,816.488,0,316.4
1/7/2021 19:59,19:59,1.629,2.357,47.48,816.495,0,7.292
1/7/2021 20:14,20:14,3.372,1.928,47.04,816.6,0,324.9
1/7/2021 20:29,20:29,7.128,3.274,38.74,816.549,0,280.9
1/7/2021 20:44,20:44,4.507,3.08,31.86,816.681,0,291.5
1/7/2021 20:59,20:59,6.891,3.001,30.37,816.86,0,277.6
1/7/2021 21:14,21:14,2.432,2.858,29.68,816.885,0,309.9
1/7/2021 21:29,21:29,5.591,2.802,31.38,816.872,0,296.6
1/7/2021 21:44,21:44,3.811,2.622,31.48,817.079,0,17.26
1/7/2021 21:59,21:59,4.822,2.607,33.31,817.063,0,10.24
1/7/2021 22:14,22:14,4.976,2.385,35.31,816.951,0,286.9
1/7/2021 22:29,22:29,4.444,2.341,32.42,816.889,0,300.4
1/7/2021 22:44,22:44,5.777,2.031,34.58,816.805,0,244.8
1/7/2021 22:59,22:59,10.91,2.677,31.32,816.372,0,273.1
1/7/2021 23:14,23:14,16.99,2.749,31.16,816.072,0,283.2
1/7/2021 23:29,23:29,14.23,2.585,31.43,815.973,0,271.1
1/7/2021 23:44,23:44,16.58,2.487,31.72,815.219,0,280.2
1/7/2021 23:59,23:59,20.12,2.678,30.08,814.692,0,276
1/8/2021 00:14,0:14,5.463,2.135,32.5,816.303,0,315.8
1/8/2021 00:29,0:29,11.22,1.929,34.68,816.106,0,309.7
1/8/2021 00:44,0:44,10.68,2.048,32.56,816.172,0,287.9
1/8/2021 00:59,0:59,9.44,1.972,32.14,816.37,0,311.9
1/8/2021 01:14,1:14,5.855,1.704,32.56,816.87,0,309.4
1/8/2021 01:29,1:29,4.513,1.654,32.01,816.962,0,281.3
1/8/2021 01:44,1:44,7.929,1.906,31.77,817.017,0,288.1
1/8/2021 01:59,1:59,9.04,1.795,32.03,817.097,0,275.7
1/8/2021 02:14,2:14,8.3,1.73,32.04,817.143,0,283.6
1/8/2021 02:29,2:29,7.161,1.581,32.3,817.277,0,272.9
1/8/2021 02:44,2:44,8.33,1.538,33.05,817.578,0,283.3
1/8/2021 02:59,2:59,7.962,1.538,31.96,817.742,0,293.2
1/8/2021 03:14,3:14,7.929,1.313,32.48,817.763,0,311.7
1/8/2021 03:29,3:29,5.456,1.169,32.25,817.909,0,297.3
1/8/2021 03:44,3:44,7.651,1.153,32.61,817.83,0,307.5
1/8/2021 03:59,3:59,4.838,1.124,33.37,817.897,0,354.7
1/8/2021 04:14,4:14,5.414,0.934,34.04,818.087,0,327
1/8/2021 04:29,4:29,6.856,1.201,33.47,817.988,0,323.8
1/8/2021 04:44,4:44,7.978,1.142,36.24,817.931,0,322.8
1/8/2021 04:59,4:59,5.926,0.853,35.7,818.072,0,305.5
1/8/2021 05:14,5:14,5.458,0.477,41.85,818.09,0,351.9
1/8/2021 05:29,5:29,4.127,-0.699,46.28,818.236,0,40.17
1/8/2021 05:44,5:44,2.907,-1.031,45.31,818.412,0,29.28
1/8/2021 05:59,5:59,1.473,-1.725,49.44,818.426,0,77.75
1/8/2021 06:14,6:14,1.091,-1.717,47.62,818.529,0,347.6
1/8/2021 06:29,6:29,0.762,-1.348,51.71,818.68,0,293.7
1/8/2021 06:44,6:44,2.819,-1.374,50.47,818.845,0,189.3
1/8/2021 06:59,6:59,2.58,-1.289,51.5,818.991,0,189.1
1/8/2021 07:14,7:14,2.44,-1.411,53.03,819,0,182.6
1/8/2021 07:29,7:29,3.27,-1.142,54.75,819.058,0,187.7
1/8/2021 07:44,7:44,5.663,-1.199,58.66,819.152,0,166.7
1/8/2021 07:59,7:59,4.867,-1.118,57.74,819.109,0,172.3
1/8/2021 08:14,8:14,4.751,-0.886,55.56,819.214,0,179.7
1/8/2021 08:29,8:29,4.529,-0.997,49.85,819.422,0,187.6
1/8/2021 08:44,8:44,5.226,-0.43,44.97,819.513,0,191.3
1/8/2021 08:59,8:59,4.952,-0.175,42.5,819.521,0,172.8
1/8/2021 09:14,9:14,5.935,0.003,40.8,819.541,0,163.1
1/8/2021 09:29,9:29,5.563,0.227,39.64,819.49,0,156.1
1/8/2021 09:44,9:44,6.145,0.396,37,819.478,0,157.9
1/8/2021 09:59,9:59,5.893,0.756,35.76,819.43,0,157.9
1/8/2021 10:14,10:14,4.952,0.958,34.91,819.273,0,150.8
1/8/2021 10:29,10:29,5.326,1.274,33.75,818.989,0,154.9
1/8/2021 10:44,10:44,6.536,1.313,34.35,818.626,0,149.2
1/8/2021 10:59,10:59,5.969,1.513,36.13,818.384,0,154.6
1/8/2021 11:14,11:14,7.299,1.445,33.28,818.171,0,159.2
1/8/2021 11:29,11:29,5.682,1.705,35.09,817.893,0,151.2
1/8/2021 11:44,11:44,6.783,2.137,33.17,817.613,0,145.2
1/8/2021 11:59,11:59,8.12,1.915,32.78,817.26,0,146.8
1/8/2021 12:14,12:14,7.259,2.178,31.85,817.006,0,143.9
1/8/2021 12:29,12:29,6.552,2.329,31.02,816.902,0,134.1
1/8/2021 12:44,12:44,6.822,2.791,29.07,816.716,0,138.1
1/8/2021 12:59,12:59,6.828,2.829,28.06,816.596,0,128.6
1/8/2021 13:14,13:14,5.217,2.769,26.85,816.483,0,124.1
1/8/2021 13:29,13:29,3.723,3.007,25.73,816.306,0,148
1/8/2021 13:44,13:44,5.117,3.257,25.86,816.14,0,139
1/8/2021 13:59,13:59,4.102,3.486,25.64,816.086,0,122.7
1/8/2021 14:14,14:14,4.103,3.596,25.33,816.07,0,131.5
1/8/2021 14:29,14:29,3.516,3.779,25.99,816.103,0,150.9
1/8/2021 14:44,14:44,2.614,3.587,29.36,816.053,0,117.8
1/8/2021 14:59,14:59,3.204,3.602,27.57,816,0,82.3
1/8/2021 15:14,15:14,2.575,3.721,27.77,816.053,0,100.7
1/8/2021 15:29,15:29,2.616,3.715,28.37,816.045,0,140.5
1/8/2021 15:44,15:44,2.742,3.615,27.42,816.107,0,132.3
1/8/2021 15:59,15:59,2.312,3.29,31.72,816.08,0,98.6
1/8/2021 16:14,16:14,4.816,2.826,34.33,816.108,0,99.4
